exchange,exchange_token,trading_symbol,groww_symbol,company_name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,762690,GNRL,NSE-GNRL,GNRL,EQ,CASH,EQ,INE207H01018,,,,,1,0.01,,,1,1,GNRL-EQ,1
NSE,762700,GRAVISSHO,NSE-GRAVISSHO,Graviss Hospitality,EQ,CASH,EQ,INE214F01026,,,,,1,0.01,,,1,1,GRAVISSHO-EQ,0
NSE,17875,GODREJPROP,NSE-GODREJPROP,Godrej Properties,EQ,CASH,EQ,INE484J01027,,,,,1,0.1,,,1,1,GODREJPROP-EQ,1
NSE,6964,GOCOLORS,NSE-GOCOLORS,Go Fashion (India),EQ,CASH,EQ,INE0BJS01011,,,,,1,0.05,,,1,1,GOCOLORS-EQ,1
NSE,763299,GRADIENTE,NSE-GRADIENTE,Gradiente Infotain.,EQ,CASH,EQ,INE361K01017,,,,,1,0.01,,,1,1,GRADIENTE-EQ,0
NSE,23799,GODIGIT,NSE-GODIGIT,Go Digit General Ins,EQ,CASH,EQ,INE03JT01014,,,,,1,0.05,,,1,1,GODIGIT-EQ,1
NSE,1570,GMMPFAUDLR,NSE-GMMPFAUDLR,GMM Pfaudler,EQ,CASH,EQ,INE541A01023,,,,,1,0.05,,,1,1,GMMPFAUDLR-EQ,1
NSE,1181,GODFRYPHLP,NSE-GODFRYPHLP,Godfrey Phillips,EQ,CASH,EQ,INE260B01028,,,,,1,0.1,,,1,1,GODFRYPHLP-EQ,1
NSE,1415,GLOBAL,NSE-GLOBAL,Global Education,EQ,CASH,EQ,INE291W01037,,,,,1,0.01,,,1,1,GLOBAL-EQ,0
NSE,3987,GREENPLY,NSE-GREENPLY,Greenply Industries,EQ,CASH,EQ,INE461C01038,,,,,1,0.01,,,1,1,GREENPLY-EQ,1
NSE,1289,GFLLIMITED,NSE-GFLLIMITED,GFL,EQ,CASH,EQ,INE538A01037,,,,,1,0.01,,,1,1,GFLLIMITED-EQ,0
NSE,20110,GREENPOWER,NSE-GREENPOWER,Orient Green Power,EQ,CASH,EQ,INE999K01014,,,,,1,0.01,,,1,1,GREENPOWER-EQ,1
NSE,17685,GPTINFRA,NSE-GPTINFRA,GPT Infraprojects,EQ,CASH,EQ,INE390G01014,,,,,1,0.01,,,1,1,GPTINFRA-EQ,1
NSE,19731,GPPL,NSE-GPPL,Gujarat Pipavav Port,EQ,CASH,EQ,INE517F01014,,,,,1,0.01,,,1,1,GPPL-EQ,1
NSE,22846,GPTHEALTH,NSE-GPTHEALTH,GPT Healthcare,EQ,CASH,EQ,INE486R01017,,,,,1,0.01,,,1,1,GPTHEALTH-EQ,1
NSE,1168,GMBREW,NSE-GMBREW,GM Breweries,EQ,CASH,EQ,INE075D01018,,,,,1,0.05,,,1,1,GMBREW-EQ,1
NSE,592,GRAPHITE,NSE-GRAPHITE,Graphite India,EQ,CASH,EQ,INE371A01025,,,,,1,0.05,,,1,1,GRAPHITE-EQ,1
NSE,11787,GOYALALUM,NSE-GOYALALUM,Goyal Aluminiums,EQ,CASH,EQ,INE705X01026,,,,,1,0.01,,,1,1,GOYALALUM-EQ,0
NSE,16705,GOKUL,NSE-GOKUL,Gokul Refoils,EQ,CASH,EQ,INE020J01029,,,,,1,0.01,,,1,1,GOKUL-EQ,0
NSE,10925,GODREJIND,NSE-GODREJIND,Godrej Industries,EQ,CASH,EQ,INE233A01035,,,,,1,0.1,,,1,1,GODREJIND-EQ,1
NSE,17839,GILLANDERS,NSE-GILLANDERS,Gillanders Arbuthnot,EQ,CASH,EQ,INE047B01011,,,,,1,0.01,,,1,1,GILLANDERS-EQ,0
NSE,1205,GOODYEAR,NSE-GOODYEAR,Goodyear India,EQ,CASH,EQ,INE533A01012,,,,,1,0.05,,,1,1,GOODYEAR-EQ,0
NSE,6848,GREENLAM,NSE-GREENLAM,Greenlam Industries,EQ,CASH,EQ,INE544R01021,,,,,1,0.01,,,1,1,GREENLAM-EQ,1
NSE,11971,GOLDIAM,NSE-GOLDIAM,Goldiam Intl,EQ,CASH,EQ,INE025B01025,,,,,1,0.05,,,1,1,GOLDIAM-EQ,1
NSE,1142,GINNIFILA,NSE-GINNIFILA,Ginni Filaments,EQ,CASH,EQ,INE424C01010,,,,,1,0.01,,,1,1,GINNIFILA-EQ,0
NSE,13776,GESHIP,NSE-GESHIP,GE Shipping,EQ,CASH,EQ,INE017A01032,,,,,1,0.1,,,1,1,GESHIP-EQ,1
NSE,17424,GLOBUSSPR,NSE-GLOBUSSPR,Globus Spirits,EQ,CASH,EQ,INE615I01010,,,,,1,0.05,,,1,1,GLOBUSSPR-EQ,1
NSE,8529,GMRP&UI,NSE-GMRP&UI,GMR Power,EQ,CASH,EQ,INE0CU601026,,,,,1,0.01,,,1,1,GMRP&UI-EQ,1
NSE,14480,GOKULAGRO,NSE-GOKULAGRO,Gokul Agro Resources,EQ,CASH,EQ,INE314T01033,,,,,1,0.01,,,1,1,GOKULAGRO-EQ,1
NSE,1153,GLAXO,NSE-GLAXO,GSK Pharma,EQ,CASH,EQ,INE159A01016,,,,,1,0.1,,,1,1,GLAXO-EQ,1
NSE,5200,GRAUWEIL,NSE-GRAUWEIL,Grauer & Weil,EQ,CASH,EQ,INE266D01021,,,,,1,0.01,,,1,1,GRAUWEIL-EQ,1
NSE,11896,GEOJITFSL,NSE-GEOJITFSL,Geojit Finl. Service,EQ,CASH,EQ,INE007B01023,,,,,1,0.01,,,1,1,GEOJITFSL-EQ,1
NSE,13810,GREENPANEL,NSE-GREENPANEL,Greenpanel Inds.,EQ,CASH,EQ,INE08ZM01014,,,,,1,0.01,,,1,1,GREENPANEL-EQ,1
NSE,25941,GODAVARIB,NSE-GODAVARIB,Godavari Biorefin,EQ,CASH,EQ,INE497S01012,,,,,1,0.05,,,1,1,GODAVARIB-EQ,1
NSE,1235,GREAVESCOT,NSE-GREAVESCOT,Greaves Cotton,EQ,CASH,EQ,INE224A01026,,,,,1,0.01,,,1,1,GREAVESCOT-EQ,1
NSE,1139,GICHSGFIN,NSE-GICHSGFIN,GIC Housing Finance,EQ,CASH,EQ,INE289B01019,,,,,1,0.01,,,1,1,GICHSGFIN-EQ,1
NSE,1186,GLAND,NSE-GLAND,Gland Pharma,EQ,CASH,EQ,INE068V01023,,,,,1,0.1,,,1,1,GLAND-EQ,1
NSE,13528,GMRAIRPORT,NSE-GMRAIRPORT,GMR Airports,EQ,CASH,EQ,INE776C01039,,,,,1,0.01,,,1,1,GMRAIRPORT-EQ,1
NSE,7406,GLENMARK,NSE-GLENMARK,Glenmark Pharma,EQ,CASH,EQ,INE935A01035,,,,,1,0.1,,,1,1,GLENMARK-EQ,1
NSE,13735,GLOBALVECT,NSE-GLOBALVECT,Global Vectra,EQ,CASH,EQ,INE792H01019,,,,,1,0.01,,,1,1,GLOBALVECT-EQ,0
NSE,18571,GNA,NSE-GNA,GNA Axles,EQ,CASH,EQ,INE934S01014,,,,,1,0.05,,,1,1,GNA-EQ,1
NSE,277,GICRE,NSE-GICRE,General Insurance,EQ,CASH,EQ,INE481Y01014,,,,,1,0.05,,,1,1,GICRE-EQ,1
NSE,11872,GRANULES,NSE-GRANULES,Granules India,EQ,CASH,EQ,INE101D01020,,,,,1,0.05,,,1,1,GRANULES-EQ,1
NSE,23066,GOPAL,NSE-GOPAL,Gopal Snacks,EQ,CASH,EQ,INE0L9R01028,,,,,1,0.05,,,1,1,GOPAL-EQ,1
NSE,759048,GKENERGY,NSE-GKENERGY,GK Energy,EQ,CASH,EQ,INE1AG301022,,,,,1,0.01,,,1,1,GKENERGY-EQ,1
NSE,3963,GOCLCORP,NSE-GOCLCORP,GOCL Corp,EQ,CASH,EQ,INE077F01035,,,,,1,0.05,,,1,1,GOCLCORP-EQ,1
NSE,9874,GOLDTECH,NSE-GOLDTECH,AION-Tech Solutions,EQ,CASH,EQ,INE805A01014,,,,,1,0.01,,,1,1,GOLDTECH-EQ,0
NSE,762695,GRANDOAK,NSE-GRANDOAK,Grand Oak Canyons,EQ,CASH,EQ,INE926B01016,,,,,1,0.01,,,1,1,GRANDOAK-EQ,0
NSE,761197,GKSL,NSE-GKSL,Guj. Kidney & Super,EQ,CASH,EQ,INE0V0W01025,,,,,1,0.01,,,1,1,GKSL-EQ,1
NSE,1576,GILLETTE,NSE-GILLETTE,Gillette India,EQ,CASH,EQ,INE322A01010,,,,,1,0.5,,,1,1,GILLETTE-EQ,1
NSE,14687,GOACARBON,NSE-GOACARBON,Goa Carbon,EQ,CASH,EQ,INE426D01013,,,,,1,0.05,,,1,1,GOACARBON-EQ,0
NSE,1127,GHCL,NSE-GHCL,GHCL,EQ,CASH,EQ,INE539A01019,,,,,1,0.05,,,1,1,GHCL-EQ,1
NSE,13409,GPIL,NSE-GPIL,Godawari Pwr,EQ,CASH,EQ,INE177H01039,,,,,1,0.05,,,1,1,GPIL-EQ,1
NSE,761025,GICL,NSE-GICL,Globe Intl Carriers,EQ,CASH,EQ,INE947T01022,,,,,1,0.01,,,1,1,GICL-EQ,0
NSE,1145,GIPCL,NSE-GIPCL,Guj Inds Power Co,EQ,CASH,EQ,INE162A01010,,,,,1,0.01,,,1,1,GIPCL-EQ,1
NSE,6125,GOODLUCK,NSE-GOODLUCK,Goodluck India,EQ,CASH,EQ,INE127I01024,,,,,1,0.1,,,1,1,GOODLUCK-EQ,1
NSE,1174,GNFC,NSE-GNFC,GNFC,EQ,CASH,EQ,INE113A01013,,,,,1,0.05,,,1,1,GNFC-EQ,1
NSE,20534,GRAVITA,NSE-GRAVITA,Gravita India,EQ,CASH,EQ,INE024L01027,,,,,1,0.1,,,1,1,GRAVITA-EQ,1
NSE,10099,GODREJCP,NSE-GODREJCP,Godrej Consumer,EQ,CASH,EQ,INE102D01028,,,,,1,0.1,,,1,1,GODREJCP-EQ,1
NSE,1232,GRASIM,NSE-GRASIM,Grasim Industries,EQ,CASH,EQ,INE047A01021,,,,,1,0.1,,,1,1,GRASIM-EQ,1
NSE,144,GODREJAGRO,NSE-GODREJAGRO,Godrej Agrovet,EQ,CASH,EQ,INE850D01014,,,,,1,0.05,,,1,1,GODREJAGRO-EQ,1
NSE,393,GLOBE,NSE-GLOBE,Globe Enterprises(I),EQ,CASH,EQ,INE581X01021,,,,,1,0.01,,,1,1,GLOBE-EQ,0
NSE,11778,GOKEX,NSE-GOKEX,Gokaldas Exports,EQ,CASH,EQ,INE887G01027,,,,,1,0.05,,,1,1,GOKEX-EQ,1
NSE,5204,GMDCLTD,NSE-GMDCLTD,GMDC,EQ,CASH,EQ,INE131A01031,,,,,1,0.05,,,1,1,GMDCLTD-EQ,1
NSE,23590,GLOSTERLTD,NSE-GLOSTERLTD,Gloster,EQ,CASH,EQ,INE350Z01018,,,,,1,0.05,,,1,1,GLOSTERLTD-EQ,0
NSE,762705,HALDYNGL,NSE-HALDYNGL,Haldyn Glass,EQ,CASH,EQ,INE506D01020,,,,,1,0.01,,,1,1,HALDYNGL-EQ,1
NSE,4548,GUJRAFFIA,NSE-GUJRAFFIA,Gujarat Raffia Inds,EQ,CASH,EQ,INE610B01024,,,,,1,0.01,,,1,1,GUJRAFFIA-EQ,0
NSE,18154,HATHWAY,NSE-HATHWAY,Hathway Cable,EQ,CASH,EQ,INE982F01036,,,,,1,0.01,,,1,1,HATHWAY-EQ,1
NSE,20854,HAPPYFORGE,NSE-HAPPYFORGE,Happy Forgings,EQ,CASH,EQ,INE330T01021,,,,,1,0.1,,,1,1,HAPPYFORGE-EQ,1
NSE,10599,GUJGASLTD,NSE-GUJGASLTD,Gujarat Energy,EQ,CASH,EQ,INE844O01030,,,,,1,0.05,,,1,1,GUJGASLTD-EQ,1
NSE,4391,GULFOILLUB,NSE-GULFOILLUB,Gulf Oil Lubricants,EQ,CASH,EQ,INE635Q01029,,,,,1,0.05,,,1,1,GULFOILLUB-EQ,1
NSE,6543,GRPLTD,NSE-GRPLTD,GRP,EQ,CASH,EQ,INE137I01015,,,,,1,0.1,,,1,1,GRPLTD-EQ,0
NSE,1247,GSFC,NSE-GSFC,GSFC,EQ,CASH,EQ,INE026A01025,,,,,1,0.01,,,1,1,GSFC-EQ,1
NSE,21551,HALEOSLABS,NSE-HALEOSLABS,Haleos Labs,EQ,CASH,EQ,INE320X01016,,,,,1,0.1,,,1,1,HALEOSLABS-EQ,0
NSE,10865,GVPTECH,NSE-GVPTECH,GVP Infotech,EQ,CASH,EQ,INE382T01030,,,,,1,0.01,,,1,1,GVPTECH-EQ,0
NSE,762239,GSPCROP,NSE-GSPCROP,GSP Crop Science,EQ,CASH,EQ,INE713R01022,,,,,1,0.05,,,1,1,GSPCROP-EQ,1
NSE,48,HAPPSTMNDS,NSE-HAPPSTMNDS,Happiest Minds Tech.,EQ,CASH,EQ,INE419U01012,,,,,1,0.05,,,1,1,HAPPSTMNDS-EQ,1
NSE,3892,HATSUN,NSE-HATSUN,Hatsun Agro Prod,EQ,CASH,EQ,INE473B01035,,,,,1,0.05,,,1,1,HATSUN-EQ,1
NSE,17770,GROBTEA,NSE-GROBTEA,Grob Tea Co,EQ,CASH,EQ,INE646C01018,,,,,1,0.05,,,1,1,GROBTEA-EQ,0
NSE,6286,GULPOLY,NSE-GULPOLY,Gulshan Polyols,EQ,CASH,EQ,INE255D01024,,,,,1,0.01,,,1,1,GULPOLY-EQ,1
NSE,1267,GUJALKALI,NSE-GUJALKALI,Gujarat Alkalies,EQ,CASH,EQ,INE186A01019,,,,,1,0.05,,,1,1,GUJALKALI-EQ,1
NSE,5054,GRINFRA,NSE-GRINFRA,GR Infraprojects,EQ,CASH,EQ,INE201P01022,,,,,1,0.05,,,1,1,GRINFRA-EQ,1
NSE,10871,GRMOVER,NSE-GRMOVER,GRM Overseas,EQ,CASH,EQ,INE192H01020,,,,,1,0.01,,,1,1,GRMOVER-EQ,1
NSE,7862,GVPIL,NSE-GVPIL,GE Power India,EQ,CASH,EQ,INE878A01011,,,,,1,0.05,,,1,1,GVPIL-EQ,0
NSE,5475,GRSE,NSE-GRSE,Garden Reach,EQ,CASH,EQ,INE382Z01011,,,,,1,0.1,,,1,1,GRSE-EQ,1
NSE,759806,GROWW,NSE-GROWW,Groww,EQ,CASH,EQ,INE0HOQ01053,,,,,1,0.01,,,1,1,GROWW-EQ,1
NSE,1313,HARRMALAYA,NSE-HARRMALAYA,Harrisons Malayalam,EQ,CASH,EQ,INE544A01019,,,,,1,0.01,,,1,1,HARRMALAYA-EQ,0
NSE,9819,HAVELLS,NSE-HAVELLS,Havells India,EQ,CASH,EQ,INE176B01034,,,,,1,0.1,,,1,1,HAVELLS-EQ,1
NSE,16783,GVT&D,NSE-GVT&D,GE Vernova T&D India,EQ,CASH,EQ,INE200A01026,,,,,1,0.5,,,1,1,GVT&D-EQ,1
NSE,8968,HARIOMPIPE,NSE-HARIOMPIPE,Hariom Pipe Inds,EQ,CASH,EQ,INE00EV01017,,,,,1,0.05,,,1,1,HARIOMPIPE-EQ,1
NSE,14599,GSLSU,NSE-GSLSU,Global Surfaces,EQ,CASH,EQ,INE0JSX01015,,,,,1,0.01,,,1,1,GSLSU-EQ,0
NSE,13745,GTLINFRA,NSE-GTLINFRA,GTL Infrastructure,EQ,CASH,EQ,INE221H01019,,,,,1,0.01,,,1,1,GTLINFRA-EQ,0
NSE,11606,GUFICBIO,NSE-GUFICBIO,Gufic Biosciences,EQ,CASH,EQ,INE742B01025,,,,,1,0.05,,,1,1,GUFICBIO-EQ,1
NSE,11581,GULFPETRO,NSE-GULFPETRO,GP Petroleums,EQ,CASH,EQ,INE586G01017,,,,,1,0.01,,,1,1,GULFPETRO-EQ,0
NSE,11162,HARSHA,NSE-HARSHA,Harsha Engineers Int,EQ,CASH,EQ,INE0JUS01029,,,,,1,0.05,,,1,1,HARSHA-EQ,1
NSE,1129,GTECJAINX,NSE-GTECJAINX,G-Tec Jainx Edu,EQ,CASH,EQ,INE586X01012,,,,,1,0.01,,,1,1,GTECJAINX-EQ,0
NSE,8962,HARDWYN,NSE-HARDWYN,Hardwyn India,EQ,CASH,EQ,INE626Z01029,,,,,1,0.01,,,1,1,HARDWYN-EQ,1
NSE,1162,GTL,NSE-GTL,GTL,EQ,CASH,EQ,INE043A01012,,,,,1,0.01,,,1,1,GTL-EQ,0
NSE,7982,GRWRHITECH,NSE-GRWRHITECH,Garware Hi Tech,EQ,CASH,EQ,INE291A01017,,,,,1,0.5,,,1,1,GRWRHITECH-EQ,1
NSE,2303,HAL,NSE-HAL,HAL,EQ,CASH,EQ,INE066F01020,,,,,1,0.1,,,1,1,HAL-EQ,1
NSE,29731,GUJTHEM,NSE-GUJTHEM,Guj Themis Biosyn,EQ,CASH,EQ,INE942C01045,,,,,1,0.05,,,1,1,GUJTHEM-EQ,1
NSE,21195,GTPL,NSE-GTPL,GTPL Hathway,EQ,CASH,EQ,INE869I01013,,,,,1,0.01,,,1,1,GTPL-EQ,0
NSE,7457,HAVISHA,NSE-HAVISHA,Sri Havisha Hosp,EQ,CASH,EQ,INE293B01029,,,,,1,0.01,,,1,1,HAVISHA-EQ,0
NSE,14677,GUJAPOLLO,NSE-GUJAPOLLO,Gujarat Apollo Inds,EQ,CASH,EQ,INE826C01016,,,,,1,0.05,,,1,1,GUJAPOLLO-EQ,0
NSE,13560,GRINDWELL,NSE-GRINDWELL,Grindwell Norton,EQ,CASH,EQ,INE536A01023,,,,,1,0.1,,,1,1,GRINDWELL-EQ,1
NSE,760715,HALDER,NSE-HALDER,Halder Venture,EQ,CASH,EQ,INE115S01010,,,,,1,0.01,,,1,1,HALDER-EQ,0
NSE,1403,HINDOILEXP,NSE-HINDOILEXP,HOEC,EQ,CASH,EQ,INE345A01011,,,,,1,0.01,,,1,1,HINDOILEXP-EQ,1
NSE,14712,HGS,NSE-HGS,Hinduja Global,EQ,CASH,EQ,INE170I01016,,,,,1,0.05,,,1,1,HGS-EQ,0
NSE,467,HDFCLIFE,NSE-HDFCLIFE,HDFC Life Insurance,EQ,CASH,EQ,INE795G01014,,,,,1,0.05,,,1,1,HDFCLIFE-EQ,1
NSE,4598,HERITGFOOD,NSE-HERITGFOOD,Heritage Foods,EQ,CASH,EQ,INE978A01027,,,,,1,0.05,,,1,1,HERITGFOOD-EQ,1
NSE,1333,HDFCBANK,NSE-HDFCBANK,HDFC Bank,EQ,CASH,EQ,INE040A01034,,,,,1,0.05,,,1,1,HDFCBANK-EQ,1
NSE,1406,HINDPETRO,NSE-HINDPETRO,HPCL,EQ,CASH,EQ,INE094A01015,,,,,1,0.05,,,1,1,HINDPETRO-EQ,1
NSE,29666,HEXT,NSE-HEXT,HEXT,EQ,CASH,EQ,INE093A01041,,,,,1,0.05,,,1,1,HEXT-EQ,1
NSE,15883,HINDWAREAP,NSE-HINDWAREAP,Hindware Home Innovation Limited,EQ,CASH,EQ,INE05AN01011,,,,,1,0.01,,,1,1,HINDWAREAP-EQ,1
NSE,13592,HGM,NSE-HGM,HandsOn Global Manag,EQ,CASH,EQ,INE596H01014,,,,,1,0.01,,,1,1,HGM-EQ,0
NSE,4444,HAWKINCOOK,NSE-HAWKINCOOK,Hawkins Cookers,EQ,CASH,EQ,INE979B01015,,,,,1,0.5,,,1,1,HAWKINCOOK-EQ,1
NSE,1424,HINDZINC,NSE-HINDZINC,Hindustan Zinc,EQ,CASH,EQ,INE267A01025,,,,,1,0.05,,,1,1,HINDZINC-EQ,1
NSE,21951,HFCL,NSE-HFCL,HFCL,EQ,CASH,EQ,INE548A01028,,,,,1,0.01,,,1,1,HFCL-EQ,0
NSE,13966,HBLENGINE,NSE-HBLENGINE,HBL Engineering,EQ,CASH,EQ,INE292B01021,,,,,1,0.05,,,1,1,HBLENGINE-EQ,1
NSE,1375,HCC,NSE-HCC,Hindustan Constr,EQ,CASH,EQ,INE549A01026,,,,,1,0.01,,,1,1,HCC-EQ,1
NSE,19205,HEADSUP,NSE-HEADSUP,Mandhana Retail,EQ,CASH,EQ,INE759V01019,,,,,1,0.01,,,1,1,HEADSUP-EQ,0
NSE,4244,HDFCAMC,NSE-HDFCAMC,HDFC Asset Mgmt Co,EQ,CASH,EQ,INE127D01025,,,,,1,0.1,,,1,1,HDFCAMC-EQ,1
NSE,2289,HLEGLAS,NSE-HLEGLAS,HLE Glascoat,EQ,CASH,EQ,INE461D01028,,,,,1,0.05,,,1,1,HLEGLAS-EQ,1
NSE,7425,HECPROJECT,NSE-HECPROJECT,HEC Infra Projects,EQ,CASH,EQ,INE558R01013,,,,,1,0.01,,,1,1,HECPROJECT-EQ,0
NSE,19322,HISARMETAL,NSE-HISARMETAL,Hisar Metal Inds,EQ,CASH,EQ,INE598C01011,,,,,1,0.01,,,1,1,HISARMETAL-EQ,0
NSE,1327,HCL-INSYS,NSE-HCL-INSYS,HCL Infosystems,EQ,CASH,EQ,INE236A01020,,,,,1,0.01,,,1,1,HCL-INSYS-EQ,0
NSE,1394,HINDUNILVR,NSE-HINDUNILVR,Hindustan Unilever,EQ,CASH,EQ,INE030A01027,,,,,1,0.1,,,1,1,HINDUNILVR-EQ,1
NSE,20063,HEALTHX,NSE-HEALTHX,Health X Platform,EQ,CASH,EQ,INE019J01013,,,,,1,0.05,,,1,1,HEALTHX-EQ,0
NSE,1348,HEROMOTOCO,NSE-HEROMOTOCO,Hero MotoCorp,EQ,CASH,EQ,INE158A01026,,,,,1,0.1,,,1,1,HEROMOTOCO-EQ,1
NSE,27008,HEXATRADEX,NSE-HEXATRADEX,Hexa Tradex,EQ,CASH,EQ,INE750M01017,,,,,1,0.01,,,1,1,HEXATRADEX-EQ,0
NSE,701,HEMIPROP,NSE-HEMIPROP,Hemisphere Prop,EQ,CASH,EQ,INE0AJG01018,,,,,1,0.01,,,1,1,HEMIPROP-EQ,1
NSE,7048,HESTERBIO,NSE-HESTERBIO,Hester Biosciences,EQ,CASH,EQ,INE782E01017,,,,,1,0.1,,,1,1,HESTERBIO-EQ,1
NSE,1360,HIMATSEIDE,NSE-HIMATSEIDE,Himatsingka Seide,EQ,CASH,EQ,INE049A01027,,,,,1,0.01,,,1,1,HIMATSEIDE-EQ,1
NSE,1336,HEG,NSE-HEG,HEG,EQ,CASH,EQ,INE545A01024,,,,,1,0.05,,,1,1,HEG-EQ,1
NSE,2868,HITECH,NSE-HITECH,Hi-Tech Pipes,EQ,CASH,EQ,INE106T01025,,,,,1,0.01,,,1,1,HITECH-EQ,1
NSE,1372,HINDCOMPOS,NSE-HINDCOMPOS,Hindustan Composites,EQ,CASH,EQ,INE310C01029,,,,,1,0.05,,,1,1,HINDCOMPOS-EQ,0
NSE,757772,HDBFS,NSE-HDBFS,HDB Financial Services,EQ,CASH,EQ,INE756I01012,,,,,1,0.05,,,1,1,HDBFS-EQ,1
NSE,15555,HCG,NSE-HCG,Healthcare Global,EQ,CASH,EQ,INE075I01017,,,,,1,0.05,,,1,1,HCG-EQ,1
NSE,17939,HINDCOPPER,NSE-HINDCOPPER,Hindustan Copper,EQ,CASH,EQ,INE531E01026,,,,,1,0.05,,,1,1,HINDCOPPER-EQ,1
NSE,9668,HIKAL,NSE-HIKAL,Hikal,EQ,CASH,EQ,INE475B01022,,,,,1,0.01,,,1,1,HIKAL-EQ,1
NSE,2614,HERANBA,NSE-HERANBA,Heranba Industries,EQ,CASH,EQ,INE694N01015,,,,,1,0.01,,,1,1,HERANBA-EQ,1
NSE,13890,HIRECT,NSE-HIRECT,Hind Rectifiers,EQ,CASH,EQ,INE835D01023,,,,,1,0.1,,,1,1,HIRECT-EQ,1
NSE,762712,HBESD,NSE-HBESD,HB Estate Developers,EQ,CASH,EQ,INE640B01021,,,,,1,0.01,,,1,1,HBESD-EQ,0
NSE,1363,HINDALCO,NSE-HINDALCO,Hindalco,EQ,CASH,EQ,INE038A01020,,,,,1,0.1,,,1,1,HINDALCO-EQ,1
NSE,7229,HCLTECH,NSE-HCLTECH,HCL Tech.,EQ,CASH,EQ,INE860A01027,,,,,1,0.1,,,1,1,HCLTECH-EQ,1
NSE,1672,HGINFRA,NSE-HGINFRA,HGIEL,EQ,CASH,EQ,INE926X01010,,,,,1,0.05,,,1,1,HGINFRA-EQ,1
NSE,2316,HEIDELBERG,NSE-HEIDELBERG,Heidelberg Cement,EQ,CASH,EQ,INE578A01017,,,,,1,0.01,,,1,1,HEIDELBERG-EQ,1
NSE,13072,IIFLCAPS,NSE-IIFLCAPS,IIFL Securities,EQ,CASH,EQ,INE489L01022,,,,,1,0.05,,,1,1,IIFLCAPS-EQ,1
NSE,17507,INCREDIBLE,NSE-INCREDIBLE,Adhunik Industries,EQ,CASH,EQ,INE452L01012,,,,,1,0.01,,,1,1,INCREDIBLE-EQ,0
NSE,436,IFGLEXPOR,NSE-IFGLEXPOR,IFGL Refractories,EQ,CASH,EQ,INE133Y01011,,,,,1,0.01,,,1,1,IFGLEXPOR-EQ,0
NSE,634,IGARASHI,NSE-IGARASHI,Igarashi Motors,EQ,CASH,EQ,INE188B01013,,,,,1,0.05,,,1,1,IGARASHI-EQ,1
NSE,1485,IFBIND,NSE-IFBIND,IFB Industries,EQ,CASH,EQ,INE559A01017,,,,,1,0.1,,,1,1,IFBIND-EQ,1
NSE,18652,ICICIPRULI,NSE-ICICIPRULI,ICICI Prudential,EQ,CASH,EQ,INE726G01019,,,,,1,0.05,,,1,1,ICICIPRULI-EQ,1
NSE,2056,HOMEFIRST,NSE-HOMEFIRST,Home First Finance,EQ,CASH,EQ,INE481N01025,,,,,1,0.1,,,1,1,HOMEFIRST-EQ,1
NSE,16822,IKIO,NSE-IKIO,IKIO Technologies,EQ,CASH,EQ,INE0LOJ01019,,,,,1,0.01,,,1,1,IKIO-EQ,1
NSE,760407,ICICIAMC,NSE-ICICIAMC,ICICI Prud.Asset Man,EQ,CASH,EQ,INE346A01027,,,,,1,0.1,,,1,1,ICICIAMC-EQ,1
NSE,1512,INDHOTEL,NSE-INDHOTEL,Indian Hotel,EQ,CASH,EQ,INE053A01029,,,,,1,0.05,,,1,1,INDHOTEL-EQ,1
NSE,19211,HMVL,NSE-HMVL,Hindustan Media,EQ,CASH,EQ,INE871K01015,,,,,1,0.01,,,1,1,HMVL-EQ,0
NSE,1521,INDIAGLYCO,NSE-INDIAGLYCO,India Glycols,EQ,CASH,EQ,INE560A01023,,,,,1,0.05,,,1,1,INDIAGLYCO-EQ,1
NSE,3417,HONAUT,NSE-HONAUT,Honeywell Automation,EQ,CASH,EQ,INE671A01010,,,,,1,5.0,,,1,1,HONAUT-EQ,1
NSE,2562,HUHTAMAKI,NSE-HUHTAMAKI,Huhtamaki India,EQ,CASH,EQ,INE275B01026,,,,,1,0.01,,,1,1,HUHTAMAKI-EQ,1
NSE,1448,HLVLTD,NSE-HLVLTD,HLV,EQ,CASH,EQ,INE102A01024,,,,,1,0.01,,,1,1,HLVLTD-EQ,0
NSE,10726,INDIAMART,NSE-INDIAMART,Indiamart Inter,EQ,CASH,EQ,INE933S01016,,,,,1,0.1,,,1,1,INDIAMART-EQ,1
NSE,28125,IKS,NSE-IKS,Inventurus Knowledge,EQ,CASH,EQ,INE115Q01022,,,,,1,0.1,,,1,1,IKS-EQ,1
NSE,14334,HSCL,NSE-HSCL,Himadri Speciality,EQ,CASH,EQ,INE019C01026,,,,,1,0.05,,,1,1,HSCL-EQ,1
NSE,19235,IMFA,NSE-IMFA,IMFA,EQ,CASH,EQ,INE919H01018,,,,,1,0.1,,,1,1,IMFA-EQ,1
NSE,21770,ICICIGI,NSE-ICICIGI,ICICI Lombard Gen.,EQ,CASH,EQ,INE765G01017,,,,,1,0.1,,,1,1,ICICIGI-EQ,1
